account_id,industry,region,pipeline_stage,deal_size,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,converted,created_at
ACC-04076,Manufacturing,EMEA,Proposal,117100.0,49,10,0.286,1,0,0.9,2.8,2,1,2,41,1,2026-07-19 10:10:54.743919+00:00
ACC-04077,Retail,India,Proposal,363700.0,37,3,0.249,1,0,0.64,4.4,0,0,7,5,0,2026-07-19 10:10:54.743919+00:00
ACC-04078,Healthcare,India,Prospecting,220900.0,53,5,0.687,0,0,0.662,4.2,1,1,2,73,0,2026-07-19 10:10:54.743919+00:00
ACC-04079,Technology,EMEA,Qualification,18800.0,44,7,0.027,0,1,0.621,0.0,2,0,5,21,0,2026-07-19 10:10:54.743919+00:00
ACC-04080,Healthcare,North America,Proposal,37500.0,55,3,0.371,1,1,0.488,0.5,2,0,6,7,1,2026-07-19 10:10:54.743919+00:00
ACC-04081,Manufacturing,APAC,Prospecting,508100.0,18,3,0.293,0,0,0.778,1.2,0,0,7,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04082,Healthcare,APAC,Negotiation,77300.0,12,5,0.382,0,0,0.333,0.2,5,0,10,15,0,2026-07-19 10:10:54.743919+00:00
ACC-04083,Manufacturing,APAC,Closed Lost,410500.0,22,6,0.558,1,0,0.497,0.6,1,1,10,25,1,2026-07-19 10:10:54.743919+00:00
ACC-04084,Technology,India,Prospecting,82500.0,67,0,0.444,0,0,0.763,2.6,0,0,0,17,0,2026-07-19 10:10:54.743919+00:00
ACC-04085,Healthcare,APAC,Prospecting,30900.0,44,7,0.475,0,0,0.323,1.8,1,0,6,20,0,2026-07-19 10:10:54.743919+00:00
ACC-04086,Financial Services,North America,Qualification,68600.0,27,0,0.235,0,0,0.318,5.9,1,1,7,42,1,2026-07-19 10:10:54.743919+00:00
ACC-04087,Financial Services,APAC,Proposal,30900.0,25,7,0.326,0,1,0.561,0.8,2,1,5,8,0,2026-07-19 10:10:54.743919+00:00
ACC-04088,Manufacturing,SEA,Prospecting,50100.0,57,9,0.301,1,0,0.476,2.3,0,1,7,9,0,2026-07-19 10:10:54.743919+00:00
ACC-04089,Technology,North America,Prospecting,125600.0,45,4,0.053,0,1,0.791,5.9,3,0,2,20,0,2026-07-19 10:10:54.743919+00:00
ACC-04090,Financial Services,EMEA,Qualification,182400.0,17,4,0.152,1,0,0.829,0.2,2,1,2,49,1,2026-07-19 10:10:54.743919+00:00
ACC-04091,Technology,APAC,Closed Lost,14600.0,16,6,0.138,0,0,0.325,6.1,1,1,8,22,1,2026-07-19 10:10:54.743919+00:00
ACC-04092,Healthcare,North America,Qualification,96700.0,54,5,0.158,0,1,0.605,1.3,2,1,8,9,1,2026-07-19 10:10:54.743919+00:00
ACC-04093,Retail,APAC,Qualification,48800.0,27,3,0.461,0,0,0.96,5.9,1,0,0,13,1,2026-07-19 10:10:54.743919+00:00
ACC-04094,Logistics,EMEA,Closed Lost,45300.0,14,4,0.298,1,0,0.519,3.4,0,0,5,32,0,2026-07-19 10:10:54.743919+00:00
ACC-04095,Healthcare,APAC,Proposal,115800.0,14,6,0.594,1,0,0.438,3.4,4,0,1,8,0,2026-07-19 10:10:54.743919+00:00
ACC-04096,Retail,India,Proposal,51000.0,49,2,0.172,0,0,0.665,0.1,1,1,9,16,1,2026-07-19 10:10:54.743919+00:00
ACC-04097,Financial Services,North America,Proposal,518400.0,27,2,0.274,0,1,0.616,8.5,4,0,2,39,1,2026-07-19 10:10:54.743919+00:00
ACC-04098,Financial Services,North America,Closed Lost,410700.0,59,6,0.258,0,0,0.454,1.7,2,1,1,2,0,2026-07-19 10:10:54.743919+00:00
ACC-04099,Healthcare,SEA,Proposal,407700.0,41,3,0.173,0,1,0.459,0.3,1,0,8,48,0,2026-07-19 10:10:54.743919+00:00
ACC-04100,Financial Services,APAC,Closed Won,54500.0,30,4,0.075,0,1,0.781,4.4,2,1,0,6,1,2026-07-19 10:10:54.743919+00:00
ACC-04101,Manufacturing,EMEA,Proposal,31100.0,39,2,0.591,1,0,0.526,6.0,0,0,8,12,0,2026-07-19 10:10:54.743919+00:00
ACC-04102,Retail,India,Proposal,108900.0,100,2,0.125,0,1,0.99,8.0,3,1,9,25,1,2026-07-19 10:10:54.743919+00:00
ACC-04103,Manufacturing,APAC,Prospecting,82400.0,21,4,0.211,1,1,0.503,2.1,2,1,6,46,1,2026-07-19 10:10:54.743919+00:00
ACC-04104,Financial Services,EMEA,Qualification,47500.0,73,3,0.088,0,0,0.684,1.6,1,0,6,32,0,2026-07-19 10:10:54.743919+00:00
ACC-04105,Healthcare,North America,Negotiation,24100.0,54,5,0.289,1,1,0.351,2.6,2,1,6,42,1,2026-07-19 10:10:54.743919+00:00
ACC-04106,Manufacturing,North America,Prospecting,93900.0,28,4,0.386,1,0,0.677,1.1,1,0,9,23,1,2026-07-19 10:10:54.743919+00:00
ACC-04107,Logistics,North America,Proposal,60800.0,54,5,0.131,1,0,0.622,1.5,0,1,2,57,1,2026-07-19 10:10:54.743919+00:00
ACC-04108,Financial Services,India,Prospecting,225500.0,43,2,0.265,1,1,0.545,2.3,1,1,0,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04109,Technology,North America,Negotiation,219300.0,37,6,0.174,1,0,0.601,5.2,0,1,8,24,1,2026-07-19 10:10:54.743919+00:00
ACC-04110,Manufacturing,EMEA,Prospecting,369900.0,32,4,0.333,1,0,0.425,5.8,0,0,2,5,0,2026-07-19 10:10:54.743919+00:00
ACC-04111,Manufacturing,SEA,Negotiation,21800.0,65,3,0.298,0,0,0.874,0.4,2,0,1,53,0,2026-07-19 10:10:54.743919+00:00
ACC-04112,Retail,APAC,Proposal,159700.0,40,3,0.552,0,1,0.945,0.4,2,0,8,43,1,2026-07-19 10:10:54.743919+00:00
ACC-04113,Financial Services,APAC,Prospecting,41200.0,22,3,0.371,1,0,0.886,0.6,1,0,4,13,1,2026-07-19 10:10:54.743919+00:00
ACC-04114,Financial Services,APAC,Qualification,22800.0,38,4,0.166,1,1,0.863,2.7,2,0,5,24,1,2026-07-19 10:10:54.743919+00:00
ACC-04115,Manufacturing,APAC,Prospecting,59000.0,14,6,0.265,0,1,0.684,0.7,1,0,8,15,0,2026-07-19 10:10:54.743919+00:00
ACC-04116,Healthcare,APAC,Qualification,355900.0,27,6,0.172,0,0,0.534,2.8,2,1,0,18,0,2026-07-19 10:10:54.743919+00:00
ACC-04117,Logistics,EMEA,Qualification,63100.0,53,1,0.082,1,1,0.42,3.9,1,0,7,15,0,2026-07-19 10:10:54.743919+00:00
ACC-04118,Retail,SEA,Prospecting,646000.0,20,5,0.167,1,1,0.874,5.9,1,1,2,4,1,2026-07-19 10:10:54.743919+00:00
ACC-04119,Financial Services,SEA,Closed Lost,190700.0,120,3,0.348,0,0,0.33,6.1,0,1,2,11,0,2026-07-19 10:10:54.743919+00:00
ACC-04120,Technology,India,Prospecting,61500.0,8,2,0.429,1,0,0.427,0.7,2,1,3,13,1,2026-07-19 10:10:54.743919+00:00
ACC-04121,Healthcare,India,Proposal,397100.0,32,4,0.21,0,0,0.581,1.1,2,1,2,22,0,2026-07-19 10:10:54.743919+00:00
ACC-04122,Retail,APAC,Qualification,168500.0,56,4,0.453,0,0,0.436,0.6,0,0,0,18,0,2026-07-19 10:10:54.743919+00:00
ACC-04123,Manufacturing,EMEA,Proposal,32200.0,15,3,0.267,0,1,0.708,3.4,0,0,6,2,0,2026-07-19 10:10:54.743919+00:00
ACC-04124,Logistics,India,Qualification,918600.0,57,6,0.091,0,0,0.807,3.5,5,0,1,30,1,2026-07-19 10:10:54.743919+00:00
ACC-04125,Technology,APAC,Proposal,134800.0,55,3,0.144,0,0,0.936,0.0,1,0,0,23,0,2026-07-19 10:10:54.743919+00:00
ACC-04126,Manufacturing,SEA,Proposal,101000.0,33,3,0.467,0,0,0.447,0.5,0,0,9,24,0,2026-07-19 10:10:54.743919+00:00
ACC-04127,Manufacturing,APAC,Proposal,35400.0,22,3,0.209,0,0,0.496,1.2,0,0,5,50,0,2026-07-19 10:10:54.743919+00:00
ACC-04128,Logistics,EMEA,Prospecting,406500.0,40,3,0.617,0,0,0.802,0.7,2,0,5,37,0,2026-07-19 10:10:54.743919+00:00
ACC-04129,Healthcare,EMEA,Proposal,183600.0,53,5,0.353,0,0,0.452,2.4,1,0,5,22,0,2026-07-19 10:10:54.743919+00:00
ACC-04130,Financial Services,SEA,Prospecting,210000.0,24,1,0.618,1,0,0.569,0.1,3,0,10,22,1,2026-07-19 10:10:54.743919+00:00
ACC-04131,Healthcare,North America,Prospecting,53700.0,37,2,0.195,0,1,0.827,5.2,3,0,10,13,0,2026-07-19 10:10:54.743919+00:00
ACC-04132,Healthcare,EMEA,Qualification,268600.0,15,5,0.246,0,0,0.563,1.9,1,0,1,20,0,2026-07-19 10:10:54.743919+00:00
ACC-04133,Manufacturing,APAC,Qualification,294800.0,61,2,0.361,0,0,0.402,2.7,1,0,4,29,0,2026-07-19 10:10:54.743919+00:00
ACC-04134,Manufacturing,North America,Qualification,44200.0,91,3,0.46,0,1,0.489,2.6,2,0,9,8,0,2026-07-19 10:10:54.743919+00:00
ACC-04135,Manufacturing,India,Proposal,18000.0,30,9,0.263,0,0,0.357,1.8,1,1,2,1,1,2026-07-19 10:10:54.743919+00:00
ACC-04136,Financial Services,EMEA,Qualification,198300.0,25,2,0.518,0,1,0.772,2.5,1,0,10,8,0,2026-07-19 10:10:54.743919+00:00
ACC-04137,Technology,EMEA,Qualification,14900.0,68,5,0.237,1,0,0.332,0.2,0,1,6,4,0,2026-07-19 10:10:54.743919+00:00
ACC-04138,Healthcare,APAC,Prospecting,118500.0,68,3,0.234,0,1,0.702,1.5,3,0,6,35,0,2026-07-19 10:10:54.743919+00:00
ACC-04139,Manufacturing,APAC,Proposal,57700.0,58,3,0.19,0,0,0.965,3.7,0,0,8,39,1,2026-07-19 10:10:54.743919+00:00
ACC-04140,Manufacturing,EMEA,Proposal,426100.0,18,8,0.287,0,1,0.902,1.4,0,0,3,11,1,2026-07-19 10:10:54.743919+00:00
ACC-04141,Healthcare,APAC,Qualification,61600.0,5,2,0.266,0,1,0.351,0.9,1,0,4,47,0,2026-07-19 10:10:54.743919+00:00
ACC-04142,Financial Services,North America,Proposal,372800.0,36,2,0.122,1,1,0.8,2.5,2,1,10,4,1,2026-07-19 10:10:54.743919+00:00
ACC-04143,Financial Services,SEA,Qualification,53300.0,50,9,0.638,0,0,0.783,1.9,1,1,10,7,1,2026-07-19 10:10:54.743919+00:00
ACC-04144,Technology,APAC,Qualification,327700.0,30,3,0.109,0,1,0.509,2.3,2,0,10,27,0,2026-07-19 10:10:54.743919+00:00
ACC-04145,Logistics,EMEA,Qualification,1169900.0,67,1,0.352,0,1,0.377,9.5,2,1,3,9,1,2026-07-19 10:10:54.743919+00:00
ACC-04146,Manufacturing,APAC,Proposal,27400.0,26,5,0.377,1,1,0.898,0.5,1,1,0,19,1,2026-07-19 10:10:54.743919+00:00
ACC-04147,Financial Services,APAC,Proposal,140100.0,12,2,0.24,0,0,0.688,2.9,1,0,3,4,0,2026-07-19 10:10:54.743919+00:00
ACC-04148,Retail,APAC,Prospecting,2000000.0,30,5,0.494,0,0,0.789,0.1,3,1,2,11,1,2026-07-19 10:10:54.743919+00:00
ACC-04149,Technology,APAC,Prospecting,106900.0,47,5,0.211,1,0,0.62,3.1,4,1,3,57,1,2026-07-19 10:10:54.743919+00:00
ACC-04150,Technology,APAC,Prospecting,106300.0,20,7,0.242,1,0,0.456,0.7,0,0,2,6,1,2026-07-19 10:10:54.743919+00:00
ACC-04151,Financial Services,APAC,Proposal,254300.0,44,3,0.222,0,1,0.482,4.9,3,1,4,6,1,2026-07-19 10:10:54.743919+00:00
ACC-04152,Financial Services,APAC,Closed Won,103700.0,36,3,0.534,1,0,0.674,0.9,2,1,3,27,1,2026-07-19 10:10:54.743919+00:00
ACC-04153,Technology,North America,Qualification,12700.0,90,8,0.077,0,1,0.464,1.5,3,0,9,11,0,2026-07-19 10:10:54.743919+00:00
ACC-04154,Retail,APAC,Prospecting,384100.0,62,2,0.369,0,0,0.579,2.2,1,0,8,35,0,2026-07-19 10:10:54.743919+00:00
ACC-04155,Healthcare,North America,Negotiation,10000.0,126,4,0.605,1,0,0.352,2.8,4,1,10,3,1,2026-07-19 10:10:54.743919+00:00
ACC-04156,Financial Services,North America,Negotiation,59900.0,17,7,0.5,0,1,0.997,1.1,0,0,9,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04157,Manufacturing,SEA,Closed Won,420400.0,74,4,0.56,1,0,0.732,0.5,0,0,3,13,1,2026-07-19 10:10:54.743919+00:00
ACC-04158,Technology,EMEA,Proposal,64400.0,9,0,0.072,1,0,0.402,3.0,3,0,2,20,1,2026-07-19 10:10:54.743919+00:00
ACC-04159,Logistics,EMEA,Negotiation,42900.0,65,2,0.446,1,0,0.391,1.7,2,1,8,19,1,2026-07-19 10:10:54.743919+00:00
ACC-04160,Manufacturing,APAC,Prospecting,283500.0,12,7,0.241,0,0,0.638,0.2,2,0,8,17,0,2026-07-19 10:10:54.743919+00:00
ACC-04161,Retail,SEA,Prospecting,35500.0,56,2,0.526,0,1,0.317,2.3,1,0,10,30,0,2026-07-19 10:10:54.743919+00:00
ACC-04162,Financial Services,EMEA,Prospecting,22800.0,45,4,0.228,0,1,0.588,1.9,1,1,6,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04163,Manufacturing,India,Proposal,137200.0,48,3,0.424,1,1,0.961,2.2,1,1,4,44,0,2026-07-19 10:10:54.743919+00:00
ACC-04164,Retail,APAC,Prospecting,79300.0,8,7,0.25,0,1,0.876,0.3,1,1,7,2,1,2026-07-19 10:10:54.743919+00:00
ACC-04165,Manufacturing,SEA,Qualification,22200.0,54,2,0.39,0,1,0.951,1.9,1,0,6,3,1,2026-07-19 10:10:54.743919+00:00
ACC-04166,Retail,India,Qualification,212000.0,12,4,0.126,1,0,0.378,4.1,1,0,6,8,1,2026-07-19 10:10:54.743919+00:00
ACC-04167,Healthcare,India,Qualification,172400.0,90,3,0.319,1,1,0.56,0.4,1,0,6,4,0,2026-07-19 10:10:54.743919+00:00
ACC-04168,Financial Services,North America,Closed Won,64100.0,25,3,0.271,0,0,0.688,2.9,1,0,2,15,0,2026-07-19 10:10:54.743919+00:00
ACC-04169,Healthcare,North America,Prospecting,69600.0,31,2,0.206,0,0,0.804,0.6,1,0,1,18,0,2026-07-19 10:10:54.743919+00:00
ACC-04170,Financial Services,North America,Qualification,173600.0,74,5,0.325,0,0,0.575,1.1,1,0,9,35,0,2026-07-19 10:10:54.743919+00:00
ACC-04171,Financial Services,North America,Negotiation,411900.0,40,5,0.271,1,0,0.523,1.4,1,0,1,33,1,2026-07-19 10:10:54.743919+00:00
ACC-04172,Logistics,India,Prospecting,70300.0,41,4,0.082,0,0,0.514,4.3,0,0,0,0,0,2026-07-19 10:10:54.743919+00:00
ACC-04173,Retail,North America,Proposal,216600.0,51,2,0.161,0,0,0.853,0.8,2,0,2,22,1,2026-07-19 10:10:54.743919+00:00
ACC-04174,Manufacturing,North America,Negotiation,194500.0,21,1,0.208,1,1,0.567,0.9,2,0,3,12,1,2026-07-19 10:10:54.743919+00:00
ACC-04175,Technology,North America,Closed Won,283600.0,25,1,0.036,0,0,0.311,6.1,1,1,10,8,0,2026-07-19 10:10:54.743919+00:00
ACC-04176,Logistics,North America,Closed Won,103500.0,42,2,0.184,1,0,0.839,4.1,0,0,9,11,0,2026-07-19 10:10:54.743919+00:00
ACC-04177,Manufacturing,North America,Qualification,33000.0,94,4,0.577,0,1,0.413,2.1,1,0,3,17,0,2026-07-19 10:10:54.743919+00:00
ACC-04178,Technology,India,Proposal,56700.0,59,5,0.463,0,0,0.74,1.1,0,1,8,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04179,Healthcare,EMEA,Prospecting,149000.0,61,3,0.498,1,1,0.321,4.7,3,1,10,13,1,2026-07-19 10:10:54.743919+00:00
ACC-04180,Healthcare,North America,Prospecting,875200.0,78,2,0.092,0,0,0.571,2.5,1,0,6,18,1,2026-07-19 10:10:54.743919+00:00
ACC-04181,Retail,APAC,Prospecting,55200.0,67,5,0.173,0,0,0.619,1.2,3,1,8,30,1,2026-07-19 10:10:54.743919+00:00
ACC-04182,Manufacturing,APAC,Qualification,259300.0,58,3,0.145,0,1,0.981,1.1,0,1,6,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04183,Manufacturing,North America,Closed Won,66600.0,35,4,0.217,0,0,0.362,1.8,1,0,10,7,0,2026-07-19 10:10:54.743919+00:00
ACC-04184,Healthcare,EMEA,Qualification,112700.0,7,4,0.395,0,1,0.826,8.9,2,0,6,21,1,2026-07-19 10:10:54.743919+00:00
ACC-04185,Financial Services,EMEA,Proposal,608300.0,20,7,0.055,1,0,0.975,3.1,3,0,6,28,1,2026-07-19 10:10:54.743919+00:00
ACC-04186,Manufacturing,EMEA,Qualification,247000.0,22,5,0.337,0,1,0.494,3.4,1,0,4,6,0,2026-07-19 10:10:54.743919+00:00
ACC-04187,Financial Services,EMEA,Qualification,22300.0,71,3,0.269,0,1,0.458,1.5,2,1,8,12,0,2026-07-19 10:10:54.743919+00:00
ACC-04188,Manufacturing,North America,Closed Lost,49700.0,53,2,0.079,1,1,0.966,11.3,2,0,5,40,1,2026-07-19 10:10:54.743919+00:00
ACC-04189,Manufacturing,SEA,Prospecting,445700.0,4,5,0.089,0,0,0.643,1.6,3,0,0,19,0,2026-07-19 10:10:54.743919+00:00
ACC-04190,Technology,India,Proposal,117000.0,40,3,0.409,1,1,0.876,0.0,4,1,5,23,1,2026-07-19 10:10:54.743919+00:00
ACC-04191,Technology,SEA,Qualification,24900.0,7,2,0.102,0,1,0.856,4.8,2,1,8,11,1,2026-07-19 10:10:54.743919+00:00
ACC-04192,Technology,North America,Prospecting,36900.0,35,6,0.151,1,1,0.528,2.2,2,0,6,19,0,2026-07-19 10:10:54.743919+00:00
ACC-04193,Retail,SEA,Qualification,229600.0,68,1,0.744,0,0,0.431,0.5,2,0,0,17,0,2026-07-19 10:10:54.743919+00:00
ACC-04194,Technology,India,Negotiation,325600.0,53,2,0.402,1,0,0.792,0.1,1,0,8,27,1,2026-07-19 10:10:54.743919+00:00
ACC-04195,Manufacturing,India,Prospecting,100900.0,31,7,0.057,1,1,0.651,14.5,2,0,1,24,1,2026-07-19 10:10:54.743919+00:00
ACC-04196,Financial Services,North America,Prospecting,1924900.0,43,3,0.292,1,0,0.643,3.1,4,0,6,11,1,2026-07-19 10:10:54.743919+00:00
ACC-04197,Financial Services,EMEA,Prospecting,265400.0,25,2,0.124,0,0,0.682,1.9,0,1,6,3,1,2026-07-19 10:10:54.743919+00:00
ACC-04198,Healthcare,SEA,Negotiation,73700.0,16,5,0.055,1,0,0.318,1.2,0,0,0,48,0,2026-07-19 10:10:54.743919+00:00
ACC-04199,Retail,EMEA,Proposal,37100.0,24,4,0.384,1,0,0.304,0.2,2,0,5,36,1,2026-07-19 10:10:54.743919+00:00
ACC-04200,Manufacturing,EMEA,Proposal,30600.0,64,4,0.146,0,1,0.52,3.1,3,0,4,7,0,2026-07-19 10:10:54.743919+00:00
ACC-04201,Technology,SEA,Qualification,147600.0,75,6,0.1,0,0,0.527,1.4,3,1,2,7,1,2026-07-19 10:10:54.743919+00:00
ACC-04202,Financial Services,APAC,Closed Won,54900.0,66,3,0.177,0,0,0.803,13.7,0,0,1,9,1,2026-07-19 10:10:54.743919+00:00
ACC-04203,Financial Services,EMEA,Negotiation,735600.0,62,5,0.219,1,0,0.528,0.3,4,1,5,9,1,2026-07-19 10:10:54.743919+00:00
ACC-04204,Logistics,APAC,Negotiation,573500.0,19,5,0.39,0,1,0.552,0.8,0,0,9,11,0,2026-07-19 10:10:54.743919+00:00
ACC-04205,Financial Services,SEA,Negotiation,211000.0,33,3,0.207,0,0,0.685,1.5,1,0,5,20,1,2026-07-19 10:10:54.743919+00:00
ACC-04206,Retail,North America,Proposal,24000.0,35,7,0.506,0,0,0.714,4.8,3,0,1,27,1,2026-07-19 10:10:54.743919+00:00
ACC-04207,Manufacturing,APAC,Qualification,44100.0,29,3,0.09,1,1,0.533,4.5,0,1,5,20,1,2026-07-19 10:10:54.743919+00:00
ACC-04208,Manufacturing,EMEA,Negotiation,445400.0,20,4,0.418,1,1,0.691,0.8,2,0,5,12,1,2026-07-19 10:10:54.743919+00:00
ACC-04209,Financial Services,India,Closed Won,50200.0,45,5,0.126,0,0,0.732,1.3,1,0,4,35,0,2026-07-19 10:10:54.743919+00:00
ACC-04210,Financial Services,EMEA,Prospecting,379500.0,44,5,0.134,0,1,0.483,0.2,0,0,3,21,0,2026-07-19 10:10:54.743919+00:00
ACC-04211,Financial Services,SEA,Prospecting,174500.0,32,7,0.36,0,1,0.465,1.4,2,0,3,20,0,2026-07-19 10:10:54.743919+00:00
ACC-04212,Manufacturing,SEA,Closed Lost,105000.0,85,4,0.208,0,0,0.923,0.6,2,0,9,14,1,2026-07-19 10:10:54.743919+00:00
ACC-04213,Manufacturing,North America,Prospecting,42500.0,30,6,0.539,1,1,0.753,7.6,3,0,6,47,1,2026-07-19 10:10:54.743919+00:00
ACC-04214,Healthcare,APAC,Closed Won,88200.0,37,3,0.538,0,0,0.518,5.0,1,1,7,10,0,2026-07-19 10:10:54.743919+00:00
ACC-04215,Manufacturing,North America,Qualification,123900.0,14,4,0.186,0,1,0.686,0.5,1,0,9,7,0,2026-07-19 10:10:54.743919+00:00
ACC-04216,Technology,APAC,Prospecting,340800.0,58,5,0.213,0,0,0.795,2.0,1,0,1,11,0,2026-07-19 10:10:54.743919+00:00
ACC-04217,Financial Services,APAC,Prospecting,34100.0,74,2,0.336,0,0,0.316,9.5,1,0,4,15,0,2026-07-19 10:10:54.743919+00:00
ACC-04218,Retail,SEA,Prospecting,72000.0,13,6,0.284,0,0,0.944,1.6,0,0,7,5,1,2026-07-19 10:10:54.743919+00:00
ACC-04219,Manufacturing,India,Prospecting,104200.0,51,2,0.523,1,1,0.802,1.8,3,0,1,17,1,2026-07-19 10:10:54.743919+00:00
ACC-04220,Healthcare,North America,Qualification,218600.0,31,5,0.045,1,0,0.575,1.3,0,0,10,32,1,2026-07-19 10:10:54.743919+00:00
ACC-04221,Healthcare,North America,Proposal,33200.0,60,4,0.453,0,1,0.953,2.0,1,0,8,12,1,2026-07-19 10:10:54.743919+00:00
ACC-04222,Manufacturing,EMEA,Closed Lost,20300.0,45,4,0.198,0,0,0.339,2.7,1,1,1,45,0,2026-07-19 10:10:54.743919+00:00
ACC-04223,Technology,APAC,Qualification,221600.0,45,1,0.218,1,1,0.828,0.3,4,0,3,21,0,2026-07-19 10:10:54.743919+00:00
ACC-04224,Technology,North America,Qualification,16000.0,44,1,0.475,1,0,0.668,0.3,1,1,3,13,1,2026-07-19 10:10:54.743919+00:00
ACC-04225,Manufacturing,India,Qualification,461400.0,97,3,0.061,1,0,0.765,4.4,2,0,0,4,1,2026-07-19 10:10:54.743919+00:00
ACC-04226,Technology,SEA,Qualification,81900.0,16,4,0.423,0,1,0.63,12.2,4,0,9,19,1,2026-07-19 10:10:54.743919+00:00
ACC-04227,Retail,APAC,Qualification,15400.0,7,3,0.398,1,0,0.403,2.0,1,1,0,23,1,2026-07-19 10:10:54.743919+00:00
ACC-04228,Manufacturing,India,Prospecting,55500.0,58,2,0.291,0,1,0.483,5.9,1,0,3,56,0,2026-07-19 10:10:54.743919+00:00
ACC-04229,Retail,APAC,Prospecting,155600.0,19,7,0.271,0,0,0.624,6.1,0,1,9,36,1,2026-07-19 10:10:54.743919+00:00
ACC-04230,Financial Services,EMEA,Prospecting,52100.0,61,10,0.284,1,1,0.943,1.4,2,1,2,1,1,2026-07-19 10:10:54.743919+00:00
ACC-04231,Technology,APAC,Prospecting,101100.0,57,2,0.26,0,0,0.348,1.2,2,1,7,1,1,2026-07-19 10:10:54.743919+00:00
ACC-04232,Manufacturing,North America,Proposal,239900.0,24,6,0.475,0,1,0.373,3.9,2,1,10,37,1,2026-07-19 10:10:54.743919+00:00
ACC-04233,Retail,SEA,Prospecting,77400.0,142,2,0.272,0,0,0.407,7.2,3,0,10,22,0,2026-07-19 10:10:54.743919+00:00
ACC-04234,Logistics,APAC,Closed Won,32100.0,82,2,0.433,0,0,0.742,5.8,0,1,8,4,1,2026-07-19 10:10:54.743919+00:00
ACC-04235,Financial Services,EMEA,Closed Won,69000.0,37,3,0.169,0,0,0.556,1.2,4,0,1,55,0,2026-07-19 10:10:54.743919+00:00
ACC-04236,Healthcare,APAC,Closed Lost,539200.0,44,6,0.216,1,1,0.404,1.3,1,1,10,3,1,2026-07-19 10:10:54.743919+00:00
ACC-04237,Financial Services,North America,Closed Won,745700.0,72,3,0.254,1,0,0.385,4.0,0,0,5,47,0,2026-07-19 10:10:54.743919+00:00
ACC-04238,Technology,North America,Prospecting,10000.0,17,6,0.425,1,0,0.772,1.1,2,0,7,17,1,2026-07-19 10:10:54.743919+00:00
ACC-04239,Technology,APAC,Qualification,365600.0,51,7,0.389,1,1,0.624,5.7,1,1,5,30,1,2026-07-19 10:10:54.743919+00:00
ACC-04240,Healthcare,EMEA,Prospecting,133300.0,37,5,0.177,0,1,0.911,2.1,2,1,0,14,0,2026-07-19 10:10:54.743919+00:00
ACC-04241,Manufacturing,APAC,Negotiation,299200.0,83,4,0.608,1,0,0.583,1.0,2,1,6,23,1,2026-07-19 10:10:54.743919+00:00
ACC-04242,Retail,EMEA,Closed Won,51000.0,11,1,0.245,1,1,0.759,1.0,3,0,1,19,0,2026-07-19 10:10:54.743919+00:00
ACC-04243,Technology,EMEA,Negotiation,11800.0,46,4,0.333,0,0,0.857,4.6,2,1,5,20,1,2026-07-19 10:10:54.743919+00:00
ACC-04244,Retail,EMEA,Qualification,199100.0,17,2,0.46,0,1,0.968,0.4,2,0,2,8,0,2026-07-19 10:10:54.743919+00:00
ACC-04245,Retail,APAC,Negotiation,31900.0,52,4,0.101,0,0,0.909,8.1,2,1,2,16,1,2026-07-19 10:10:54.743919+00:00
ACC-04246,Logistics,SEA,Prospecting,18700.0,40,4,0.32,1,0,0.843,1.6,0,1,0,22,1,2026-07-19 10:10:54.743919+00:00
ACC-04247,Healthcare,APAC,Prospecting,20300.0,43,3,0.358,0,1,0.589,5.6,1,0,7,1,0,2026-07-19 10:10:54.743919+00:00
ACC-04248,Financial Services,APAC,Negotiation,203000.0,63,6,0.139,0,1,0.988,4.7,1,0,6,9,1,2026-07-19 10:10:54.743919+00:00
ACC-04249,Manufacturing,North America,Qualification,116700.0,55,1,0.396,1,0,0.485,4.5,4,0,0,12,1,2026-07-19 10:10:54.743919+00:00
ACC-04250,Logistics,APAC,Closed Lost,252400.0,25,2,0.417,1,0,0.763,3.4,1,0,10,52,1,2026-07-19 10:10:54.743919+00:00
ACC-04251,Retail,North America,Prospecting,220300.0,8,5,0.176,0,0,0.391,2.1,1,1,0,12,1,2026-07-19 10:10:54.743919+00:00
ACC-04252,Financial Services,EMEA,Negotiation,59600.0,12,7,0.507,1,1,0.724,1.5,0,0,8,27,1,2026-07-19 10:10:54.743919+00:00
ACC-04253,Healthcare,North America,Qualification,90700.0,26,6,0.278,0,1,0.783,2.6,3,1,10,25,0,2026-07-19 10:10:54.743919+00:00
ACC-04254,Retail,APAC,Negotiation,53400.0,44,6,0.412,1,1,0.363,2.2,2,1,6,63,0,2026-07-19 10:10:54.743919+00:00
ACC-04255,Financial Services,India,Negotiation,76700.0,38,2,0.138,1,0,0.506,1.3,1,0,8,28,1,2026-07-19 10:10:54.743919+00:00
