account_id,deal_size_log,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,meetings_per_day,engagement_score,stage_weight,industry_score,contact_lapsed,high_value_deal,champion_and_sponsor,converted
ACC-02046,11.731265497840116,18,3,0.391,0,1,0.552,0.3,3,0,8,52,0.15789473684210525,0.4773,1,0.8,1,0,0,0
ACC-03618,12.02455676409265,33,1,0.152,1,0,0.509,0.6,2,1,8,54,0.029411764705882353,0.3256,2,0.8,1,0,1,1
ACC-00066,13.937375030989845,32,4,0.454,0,0,0.566,1.1,0,0,8,55,0.12121212121212122,0.5362,3,0.6,1,1,0,1
ACC-02638,11.349241150793087,34,4,0.279,1,1,0.617,3.9,1,1,8,58,0.11428571428571428,0.4837,4,0.8,1,0,1,1
ACC-02950,11.015361515187424,19,5,0.341,1,1,0.399,4.0,3,0,8,58,0.25,0.5423,1,0.5,1,0,0,1
ACC-01580,11.626263078808801,24,5,0.179,1,0,0.824,2.1,1,0,8,59,0.2,0.4937,4,0.6,1,0,0,1
ACC-04425,11.513934955263402,47,5,0.355,0,1,0.792,0.4,3,1,8,61,0.10416666666666667,0.5465,2,0.65,1,0,0,1
ACC-01331,9.980494888896912,60,2,0.267,0,0,0.47,10.5,1,1,8,63,0.03278688524590164,0.4001,4,0.6,1,0,0,1
ACC-02236,10.633472802314019,45,1,0.091,1,1,0.772,0.4,3,1,8,63,0.021739130434782608,0.3073,0,0.6,1,0,1,1
ACC-03713,11.43281025466844,37,12,0.236,0,0,0.397,0.0,0,1,8,70,0.3157894736842105,0.7908,4,0.8,1,0,0,0
ACC-02968,9.680406499268875,43,4,0.498,0,0,0.746,0.4,2,1,8,71,0.09090909090909091,0.5494,3,0.6,1,0,0,0
ACC-04549,10.614007941153417,33,5,0.151,1,1,0.78,6.2,1,0,8,78,0.14705882352941177,0.4853,3,0.6,1,0,0,0
ACC-01384,13.008300662763698,23,7,0.436,0,0,0.779,2.6,0,0,8,81,0.2916666666666667,0.6508,3,0.65,1,0,0,0
ACC-00586,10.635879484421974,24,3,0.308,1,0,0.355,8.5,1,0,8,85,0.12,0.45239999999999997,2,0.65,1,0,0,0
ACC-04459,11.44999631476691,61,2,0.154,0,0,0.454,0.6,2,1,8,87,0.03225806451612903,0.36619999999999997,3,0.55,1,0,0,1
ACC-00855,12.074259775399616,15,3,0.251,1,0,0.88,3.0,2,0,9,1,0.1875,0.4653,1,0.65,0,0,0,1
ACC-02613,11.161962746590705,12,4,0.738,0,1,0.692,7.8,1,0,9,1,0.3076923076923077,0.6514,1,0.65,0,0,0,1
ACC-02724,10.920546270529568,9,4,0.315,1,1,0.646,2.3,1,0,9,1,0.4,0.5245,5,0.55,0,0,0,1
ACC-02730,9.888424674859083,23,5,0.653,1,0,0.555,4.7,0,1,9,1,0.20833333333333334,0.6659,2,0.55,0,0,1,1
ACC-03890,10.510559281627845,25,7,0.255,0,0,0.503,6.1,1,0,9,1,0.2692307692307692,0.6265000000000001,3,0.55,0,0,0,1
ACC-04521,11.501874628783144,25,2,0.075,0,0,0.45,3.4,3,0,9,1,0.07692307692307693,0.37250000000000005,4,0.8,0,0,0,1
ACC-04668,11.008760940077243,33,3,0.395,0,0,0.593,8.0,3,0,9,1,0.08823529411764706,0.5085,3,0.8,0,0,0,1
ACC-00754,10.130662964963708,38,5,0.574,0,0,0.464,5.8,2,0,9,2,0.1282051282051282,0.6422,3,0.65,0,0,0,1
ACC-01025,12.92683742502675,18,9,0.237,1,1,0.346,0.9,3,1,9,2,0.47368421052631576,0.7011000000000001,2,0.5,0,0,1,0
ACC-03033,10.460270761075149,33,8,0.135,0,0,0.596,1.6,0,0,9,2,0.23529411764705882,0.6305000000000001,2,0.8,0,0,0,1
ACC-03323,13.309176498670025,37,4,0.443,0,0,0.595,3.6,0,0,9,2,0.10526315789473684,0.5629,3,0.8,0,1,0,1
ACC-03358,10.33854382482173,30,5,0.695,1,1,0.886,0.2,1,0,9,2,0.16129032258064516,0.6785,0,0.55,0,0,0,1
ACC-03514,11.235866764155578,85,3,0.278,1,0,0.442,7.1,1,0,9,2,0.03488372093023256,0.47340000000000004,3,0.8,0,0,0,1
ACC-03913,11.578722568760277,22,4,0.449,1,1,0.639,3.6,0,1,9,2,0.17391304347826086,0.5647,3,0.75,0,0,1,1
ACC-04467,11.370220696727491,83,5,0.142,0,1,0.79,1.0,2,0,9,2,0.05952380952380952,0.5126000000000001,2,0.75,0,0,0,0
ACC-00281,11.331415578682627,33,2,0.446,1,0,0.467,4.4,1,0,9,3,0.058823529411764705,0.4838,2,0.8,0,0,0,1
ACC-00621,10.5506169722625,40,5,0.125,0,1,0.377,0.5,1,0,9,3,0.12195121951219512,0.5075000000000001,2,0.75,0,0,0,1
ACC-00930,11.021918808236205,47,5,0.162,1,0,0.978,13.9,3,1,9,3,0.10416666666666667,0.5186000000000001,5,0.65,0,0,1,1
ACC-02189,11.089820688682373,33,5,0.271,1,1,0.547,3.9,1,1,9,3,0.14705882352941177,0.5513,2,0.8,0,0,1,1
ACC-02229,11.40646434386837,39,7,0.282,0,1,0.31,0.6,2,0,9,3,0.175,0.6346,3,0.65,0,0,0,0
ACC-02333,12.994759525007462,21,3,0.241,0,0,0.517,0.1,3,1,9,3,0.13636363636363635,0.4623,5,0.6,0,0,0,1
ACC-03988,11.017004873924424,47,0,0.614,0,1,0.842,1.6,3,1,9,3,0.0,0.45420000000000005,1,0.55,0,0,0,0
ACC-04276,12.348444223321136,42,7,0.233,0,0,0.858,6.9,1,0,9,3,0.16279069767441862,0.6199000000000001,1,0.6,0,0,0,1
ACC-04512,11.000448478455008,13,5,0.288,1,0,0.827,6.6,0,0,9,3,0.35714285714285715,0.5564,4,0.55,0,0,0,1
ACC-04623,11.538602958260002,85,4,0.35,0,0,0.95,2.3,1,0,9,3,0.046511627906976744,0.535,2,0.75,0,0,0,1
ACC-04757,10.949068194652432,26,5,0.414,0,0,0.726,1.2,1,1,9,3,0.18518518518518517,0.5942000000000001,2,0.75,0,0,0,1
ACC-04823,11.999669439469741,106,4,0.246,1,0,0.354,4.0,0,1,9,3,0.037383177570093455,0.5038,2,0.55,0,0,1,0
ACC-00558,11.06665398721974,40,4,0.073,0,1,0.515,6.3,0,0,9,4,0.0975609756097561,0.4519,4,0.75,0,0,0,1
ACC-01554,12.171486376730597,49,5,0.285,1,0,0.693,0.1,5,0,9,4,0.1,0.5555,3,0.8,0,0,0,1
ACC-01569,11.932300052847731,52,4,0.538,1,0,0.788,0.9,0,0,9,4,0.07547169811320754,0.5914,1,0.6,0,0,0,0
ACC-01685,11.214532906153606,60,3,0.203,0,0,0.936,1.8,0,0,9,4,0.04918032786885246,0.4509,0,0.75,0,0,0,0
ACC-02035,13.036371843833932,16,6,0.405,0,0,0.45,5.0,2,0,9,4,0.35294117647058826,0.6315,5,0.6,0,0,0,1
ACC-02639,13.686996272867159,43,2,0.152,1,1,0.956,3.7,1,0,9,4,0.045454545454545456,0.3956,2,0.5,0,1,0,0
ACC-03158,14.508658238524095,45,4,0.33,0,0,0.873,8.7,1,0,9,4,0.08695652173913043,0.529,1,0.75,0,1,0,1
ACC-03315,12.19147156669466,93,6,0.115,1,1,0.41,5.2,3,0,9,4,0.06382978723404255,0.5445,2,0.65,0,0,0,0
ACC-03426,11.900912042974875,28,5,0.141,1,1,0.77,0.3,1,0,9,4,0.1724137931034483,0.5123,4,0.6,0,0,0,1
ACC-03989,11.807093955056784,69,11,0.323,1,1,0.388,5.9,1,1,9,4,0.15714285714285714,0.8069000000000001,1,0.65,0,0,1,1
ACC-04456,10.860939421415225,24,1,0.128,0,1,0.527,5.7,1,1,9,4,0.04,0.34840000000000004,2,0.75,0,0,0,1
ACC-00335,11.002116507732017,16,1,0.507,1,1,0.888,2.1,1,0,9,5,0.058823529411764705,0.4621,1,0.75,0,0,0,1
ACC-00453,11.827743504053695,57,6,0.19,1,1,0.83,0.3,2,1,9,5,0.10344827586206896,0.567,4,0.55,0,0,1,1
ACC-00477,13.054086677976365,70,8,0.535,0,0,0.671,4.6,0,0,9,5,0.11267605633802817,0.7505000000000001,1,0.75,0,0,0,0
ACC-00647,11.881041706925902,35,2,0.327,1,0,0.377,2.7,0,0,9,5,0.05555555555555555,0.44810000000000005,5,0.6,0,0,0,1
ACC-00704,11.524863917209606,43,3,0.226,0,0,0.949,3.7,1,1,9,5,0.06818181818181818,0.4578,0,0.75,0,0,0,1
ACC-00846,11.65789988570203,46,5,0.02,0,1,0.635,2.5,2,1,9,5,0.10638297872340426,0.47600000000000003,4,0.55,0,0,0,1
ACC-00979,10.348205424565993,52,4,0.166,0,0,0.781,11.7,1,1,9,5,0.07547169811320754,0.4798,2,0.55,0,0,0,1
ACC-02048,11.251573687764477,98,2,0.489,0,0,0.904,1.8,1,0,9,5,0.020202020202020204,0.49670000000000003,0,0.8,0,0,0,1
ACC-02162,12.829336379587506,16,4,0.152,1,0,0.737,9.9,3,0,9,5,0.23529411764705882,0.4756,3,0.6,0,0,0,1
ACC-02199,9.305741456739435,4,7,0.306,1,1,0.81,0.9,3,1,9,5,1.4,0.6418,1,0.6,0,0,1,1
ACC-02452,10.207325906555994,34,4,0.3,0,1,0.847,4.8,0,0,9,5,0.11428571428571428,0.52,4,0.5,0,0,0,1
ACC-02869,12.17252103261878,7,5,0.126,1,1,0.545,5.6,2,1,9,5,0.625,0.5078,3,0.65,0,0,1,1
ACC-03030,11.636920278634463,31,3,0.184,0,0,0.676,2.2,2,0,9,5,0.09375,0.44520000000000004,1,0.6,0,0,0,0
ACC-03253,9.34145634983372,28,5,0.314,0,0,0.572,0.6,3,1,9,5,0.1724137931034483,0.5642,2,0.6,0,0,0,0
ACC-03419,12.142605550210915,32,9,0.175,0,1,0.834,0.9,1,1,9,5,0.2727272727272727,0.6825,5,0.65,0,0,0,0
ACC-03703,10.431199791458543,26,3,0.109,0,1,0.537,15.0,1,1,9,5,0.1111111111111111,0.4227,3,0.65,0,0,0,1
ACC-03800,14.455626619203782,82,1,0.117,1,1,0.552,0.3,0,0,9,5,0.012048192771084338,0.3451,4,0.6,0,1,0,1
ACC-04044,12.128656901032139,35,2,0.392,0,1,0.994,0.7,0,0,9,5,0.05555555555555555,0.4676,1,0.6,0,0,0,0
ACC-04387,13.049364635980519,57,5,0.232,0,1,0.756,5.0,1,0,9,5,0.08620689655172414,0.5396000000000001,4,0.5,0,0,0,1
ACC-04688,11.595435894542709,89,6,0.104,1,1,0.834,0.7,1,0,9,5,0.06666666666666667,0.5412,4,0.75,0,0,0,1
ACC-00282,13.921401832744554,84,7,0.077,1,1,0.883,1.5,3,1,9,6,0.08235294117647059,0.5731,2,0.65,0,1,1,1
ACC-00746,11.820417517632333,39,5,0.658,0,0,0.581,1.9,2,1,9,6,0.125,0.6674,3,0.8,0,0,0,1
ACC-01360,14.42912794095647,94,5,0.298,0,0,0.707,8.3,3,0,9,6,0.05263157894736842,0.5594,3,0.6,0,1,0,1
ACC-01383,11.670792089258995,19,3,0.117,0,0,0.32,5.2,0,1,9,6,0.15,0.42510000000000003,3,0.5,0,0,0,1
ACC-01568,10.278527816830314,50,3,0.406,1,0,0.371,0.7,1,0,9,6,0.058823529411764705,0.5118,2,0.75,0,0,0,1
ACC-01686,10.933124826700707,15,7,0.244,1,1,0.523,3.5,2,0,9,6,0.4375,0.6232,2,0.8,0,0,0,1
ACC-01907,13.313481133951766,25,8,0.274,0,0,0.953,0.4,0,1,9,6,0.3076923076923077,0.6722,4,0.5,0,1,0,1
ACC-02610,14.058614371208495,59,3,0.235,0,1,0.586,3.1,1,1,9,6,0.05,0.4605,5,0.75,0,1,0,1
ACC-02798,10.529452721013085,28,4,0.217,0,1,0.665,4.7,3,0,9,6,0.13793103448275862,0.4951,2,0.6,0,0,0,1
ACC-03593,11.121378054821049,67,4,0.212,1,1,0.303,3.0,3,0,9,6,0.058823529411764705,0.49360000000000004,5,0.6,0,0,0,0
ACC-03641,12.54646931434116,76,4,0.288,1,0,0.349,1.2,1,0,9,6,0.05194805194805195,0.5164,2,0.65,0,0,0,0
ACC-03823,9.210440366976517,46,1,0.22,1,0,0.476,5.7,1,0,9,6,0.02127659574468085,0.376,0,0.8,0,0,0,0
ACC-04362,11.692752245730048,46,1,0.279,1,0,0.316,4.4,3,0,9,6,0.02127659574468085,0.39370000000000005,4,0.6,0,0,0,1
ACC-04528,9.210440366976517,101,5,0.678,1,1,0.43,1.7,1,0,9,6,0.049019607843137254,0.6734,2,0.5,0,0,0,0
ACC-00091,12.428820118415677,4,4,0.511,1,0,0.474,0.2,4,0,9,7,0.8,0.5833,1,0.75,0,0,0,1
ACC-00131,13.161778302466487,50,7,0.368,0,0,0.347,1.4,3,0,9,7,0.13725490196078433,0.6604000000000001,0,0.55,0,1,0,0
ACC-00207,11.350418300109132,54,3,0.163,0,1,0.931,1.8,1,1,9,7,0.05454545454545454,0.4389,4,0.75,0,0,0,1
ACC-00321,12.788011690826771,20,1,0.245,1,0,0.624,0.4,3,0,9,7,0.047619047619047616,0.3835,3,0.6,0,0,0,1
ACC-00617,10.74507628970625,39,3,0.301,1,1,0.306,6.1,1,0,9,7,0.075,0.4803,5,0.75,0,0,0,0
ACC-00820,13.434837081934134,70,2,0.435,0,1,0.986,4.2,1,0,9,7,0.028169014084507043,0.48050000000000004,2,0.65,0,1,0,1
ACC-00981,11.247670025080003,47,4,0.251,0,0,0.777,0.6,2,1,9,7,0.08333333333333333,0.5053000000000001,3,0.65,0,0,0,1
ACC-01805,10.601647149919609,23,5,0.186,0,0,0.511,1.5,3,1,9,7,0.20833333333333334,0.5258,0,0.65,0,0,0,0
ACC-01885,10.753659849198824,40,3,0.242,1,1,0.822,0.0,3,1,9,7,0.07317073170731707,0.4626,3,0.75,0,0,1,1
ACC-02061,12.525620323525118,50,2,0.529,1,1,0.574,0.5,3,0,9,7,0.0392156862745098,0.5087,0,0.75,0,0,0,0
ACC-02434,11.650955473631058,27,7,0.217,1,0,0.679,1.2,1,1,9,7,0.25,0.6151,3,0.65,0,0,1,1
ACC-02746,9.873079890114703,32,6,0.315,0,1,0.443,0.2,2,1,9,7,0.18181818181818182,0.6045,1,0.8,0,0,0,1
ACC-02928,9.692828247710418,16,4,0.121,0,0,0.477,3.2,3,1,9,7,0.23529411764705882,0.46630000000000005,2,0.5,0,0,0,0
ACC-03457,12.30908490619414,29,2,0.31,1,1,0.973,0.4,1,1,9,7,0.06666666666666667,0.443,1,0.55,0,0,1,1
ACC-03490,9.210440366976517,72,3,0.233,1,0,0.485,1.4,1,0,9,7,0.0410958904109589,0.45990000000000003,2,0.55,0,0,0,0
ACC-03891,12.45254592991672,17,4,0.281,1,1,0.641,4.8,1,0,9,7,0.2222222222222222,0.5143,4,0.8,0,0,0,1
ACC-03980,12.720694056173551,35,4,0.354,1,1,0.334,9.7,0,1,9,7,0.1111111111111111,0.5362,1,0.55,0,0,1,1
ACC-04215,11.727238138609684,14,4,0.186,0,1,0.686,0.5,1,0,9,7,0.26666666666666666,0.4858,2,0.6,0,0,0,0
ACC-04779,13.943288807954996,20,4,0.021,1,0,0.394,0.0,3,0,9,7,0.19047619047619047,0.4363,2,0.65,0,1,0,0
ACC-04966,11.383966460172834,21,2,0.297,0,1,0.459,6.1,3,0,9,7,0.09090909090909091,0.43910000000000005,4,0.65,0,0,0,1
ACC-00357,11.374823643830945,23,3,0.583,0,1,0.394,3.0,2,0,9,8,0.125,0.5649,4,0.75,0,0,0,1
ACC-00684,12.162648309521318,68,4,0.19,0,0,0.461,1.8,2,0,9,8,0.057971014492753624,0.487,3,0.6,0,0,0,0
ACC-01536,10.003378135350923,41,3,0.552,0,1,0.8,9.5,4,0,9,8,0.07142857142857142,0.5556,4,0.75,0,0,0,1
ACC-01832,12.878764535855812,44,3,0.395,0,1,0.449,2.1,1,0,9,8,0.06666666666666667,0.5085,4,0.6,0,0,0,0
ACC-03015,11.46374572492597,56,3,0.493,0,1,0.487,1.3,1,0,9,8,0.05263157894736842,0.5379,0,0.6,0,0,0,0
ACC-03086,9.23024103368252,28,2,0.236,1,0,0.511,0.7,2,0,9,8,0.06896551724137931,0.4208,1,0.6,0,0,0,0
ACC-03149,12.765976963265441,28,2,0.123,1,0,0.342,2.1,0,0,9,8,0.06896551724137931,0.3869,3,0.8,0,0,0,0
ACC-03295,10.264687244346277,35,9,0.233,1,1,0.658,4.4,0,1,9,8,0.25,0.6999,2,0.5,0,0,1,1
ACC-03687,11.104972264124868,97,7,0.068,0,0,0.624,5.3,3,0,9,8,0.07142857142857142,0.5704,3,0.5,0,0,0,1
ACC-03790,12.277932735946903,24,6,0.428,1,0,0.922,9.6,1,1,9,8,0.24,0.6384,3,0.5,0,0,1,1
ACC-04134,10.69650269224425,91,3,0.46,0,1,0.489,2.6,2,0,9,8,0.03260869565217391,0.528,2,0.6,0,0,0,0
ACC-04547,11.847259703415569,43,4,0.71,0,1,0.801,0.7,1,0,9,8,0.09090909090909091,0.643,2,0.75,0,0,0,1
ACC-00083,10.67130147767883,32,0,0.081,1,0,0.411,0.1,3,1,9,9,0.0,0.2943,3,0.65,0,0,1,1
ACC-00098,10.766398604507042,43,5,0.329,1,1,0.879,7.7,0,0,9,9,0.11363636363636363,0.5687,3,0.55,0,0,0,1
ACC-00242,11.095908894882296,23,1,0.484,0,0,0.382,2.8,2,0,9,9,0.041666666666666664,0.45520000000000005,1,0.5,0,0,0,1
ACC-00454,10.056251557087757,24,2,0.15,0,1,0.701,2.0,1,0,9,9,0.08,0.395,5,0.5,0,0,0,1
ACC-00854,11.741661349996177,81,2,0.268,0,0,0.47,3.5,2,0,9,9,0.024390243902439025,0.4304,4,0.8,0,0,0,1
ACC-01037,12.140472227446224,43,4,0.22,1,0,0.71,4.5,1,1,9,9,0.09090909090909091,0.496,3,0.65,0,0,1,1
ACC-01452,11.210481638644469,46,3,0.171,0,0,0.738,2.2,1,0,9,9,0.06382978723404255,0.4413,3,0.6,0,0,0,0
ACC-01548,11.579658451506333,19,2,0.572,0,0,0.606,2.1,0,0,9,9,0.1,0.5216000000000001,0,0.6,0,0,0,0
ACC-02356,13.410696737722116,108,4,0.391,1,1,0.481,6.1,1,1,9,9,0.03669724770642202,0.5473,1,0.75,0,1,1,1
ACC-02488,11.222586532857163,52,6,0.403,0,1,0.841,2.2,1,1,9,9,0.11320754716981132,0.6309,1,0.8,0,0,0,0
ACC-02574,11.795099898183592,58,6,0.184,1,1,0.597,3.8,1,0,9,9,0.1016949152542373,0.5652,1,0.55,0,0,0,1
ACC-03007,12.105152257898368,43,3,0.643,1,0,0.509,6.5,0,1,9,9,0.06818181818181818,0.5829,0,0.5,0,0,1,1
ACC-04301,13.10032429109702,68,5,0.257,1,0,0.377,0.2,2,0,9,9,0.07246376811594203,0.5471,1,0.75,0,0,0,1
ACC-04613,11.255462171102444,32,2,0.059,0,0,0.779,3.1,4,0,9,9,0.06060606060606061,0.3677,3,0.55,0,0,0,1
ACC-00560,11.408686542313973,30,3,0.496,1,0,0.76,0.9,1,0,9,10,0.0967741935483871,0.5388,0,0.6,0,0,0,1
ACC-01188,13.811603937048023,24,5,0.275,0,1,0.995,2.8,3,0,9,10,0.2,0.5525,3,0.75,0,1,0,1
ACC-01214,13.106236027992704,37,6,0.564,0,0,0.353,0.3,3,0,9,10,0.15789473684210525,0.6792,1,0.8,0,0,0,1
ACC-01355,11.794345471549745,33,7,0.144,1,0,0.363,0.3,1,1,9,10,0.20588235294117646,0.5932000000000001,4,0.55,0,0,1,1
ACC-01364,11.48350695288756,22,4,0.489,0,0,0.556,0.3,0,1,9,10,0.17391304347826086,0.5767,2,0.6,0,0,0,0
ACC-01543,11.273411140805074,31,3,0.289,0,1,0.678,0.1,0,0,9,10,0.09375,0.4767,4,0.6,0,0,0,0
ACC-01824,12.231745265561225,180,11,0.089,0,0,0.665,3.5,1,1,9,10,0.06077348066298342,0.7367,4,0.8,0,0,0,1
ACC-01983,13.402871276908108,15,3,0.176,1,1,0.766,0.5,3,0,9,10,0.1875,0.44279999999999997,2,0.55,0,1,0,1
ACC-02528,12.235636302128867,42,5,0.13,0,1,0.417,1.5,0,1,9,10,0.11627906976744186,0.509,1,0.5,0,0,0,1
ACC-02573,11.813777925845397,52,8,0.553,1,1,0.606,0.1,1,0,9,10,0.1509433962264151,0.7559,1,0.65,0,0,0,1
ACC-03182,10.945547126244623,37,4,0.207,0,0,0.936,4.2,2,0,9,10,0.10526315789473684,0.4921,1,0.65,0,0,0,0
ACC-03337,9.210440366976517,28,3,0.234,1,1,0.462,2.3,0,1,9,10,0.10344827586206896,0.4602,4,0.5,0,0,1,1
ACC-03604,12.926107588550702,17,8,0.5,0,0,0.516,9.5,2,1,9,10,0.4444444444444444,0.74,2,0.65,0,0,0,1
ACC-03914,9.210440366976517,18,2,0.074,0,0,0.573,11.2,3,0,9,10,0.10526315789473684,0.37220000000000003,5,0.5,0,0,0,1
ACC-04507,9.546884034617925,26,1,0.147,0,1,0.466,3.2,1,0,9,10,0.037037037037037035,0.3541,5,0.8,0,0,0,0
ACC-04584,12.351042741030522,23,4,0.347,1,1,0.811,6.8,1,0,9,10,0.16666666666666666,0.5341,2,0.8,0,0,0,1
ACC-00185,10.766398604507042,96,9,0.074,0,1,0.734,0.5,2,0,9,11,0.09278350515463918,0.6522,3,0.65,0,0,0,1
ACC-00549,10.485731104959568,11,1,0.279,1,0,0.859,1.9,4,0,9,11,0.08333333333333333,0.39370000000000005,1,0.55,0,0,0,1
ACC-00972,10.738589920723442,138,4,0.384,0,0,0.708,2.4,2,1,9,11,0.02877697841726619,0.5452,0,0.5,0,0,0,1
ACC-01060,11.233224789593368,29,4,0.516,0,0,0.438,3.2,0,0,9,11,0.13333333333333333,0.5848,3,0.6,0,0,0,0
ACC-01099,12.034103319015012,68,7,0.343,0,1,0.853,1.5,1,0,9,11,0.10144927536231885,0.6529,3,0.8,0,0,0,1
ACC-01385,12.598118111678868,56,3,0.436,0,0,0.496,1.9,1,1,9,11,0.05263157894736842,0.5208,1,0.6,0,0,0,0
ACC-01587,12.180759965737863,36,5,0.175,0,0,0.662,0.5,0,1,9,11,0.13513513513513514,0.5225,2,0.6,0,0,0,1
ACC-01640,13.08112671358731,42,3,0.231,1,1,0.961,2.9,2,0,9,11,0.06976744186046512,0.45930000000000004,2,0.5,0,0,0,1
ACC-01665,10.50783084142058,61,4,0.395,0,0,0.673,4.0,2,0,9,11,0.06451612903225806,0.5485,4,0.5,0,0,0,1
ACC-02109,11.749585258937909,21,7,0.403,0,0,0.404,14.8,2,0,9,11,0.3181818181818182,0.6709,2,0.65,0,0,0,1
ACC-02264,10.825780236605917,66,2,0.228,0,1,0.337,0.7,1,0,9,11,0.029850746268656716,0.4184,1,0.55,0,0,0,0
ACC-02363,9.210440366976517,135,5,0.426,0,1,0.422,3.0,4,0,9,11,0.03676470588235294,0.5978,3,0.65,0,0,0,1
ACC-02742,12.02874460037869,26,6,0.158,0,0,0.7,0.6,0,1,9,11,0.2222222222222222,0.5574,3,0.65,0,0,0,1
ACC-02801,10.971657815702502,28,2,0.554,0,0,0.421,0.0,3,0,9,11,0.06896551724137931,0.5162,3,0.8,0,0,0,0
ACC-04153,9.44943600950432,90,8,0.077,0,1,0.464,1.5,3,0,9,11,0.08791208791208792,0.6131,2,0.8,0,0,0,0
ACC-04176,11.547336553476635,42,2,0.184,1,0,0.839,4.1,0,0,9,11,0.046511627906976744,0.4052,5,0.5,0,0,0,0
ACC-04204,13.259514959229206,19,5,0.39,0,1,0.552,0.8,0,0,9,11,0.25,0.587,4,0.5,0,1,0,0
ACC-04258,12.790244451361485,27,5,0.562,1,1,0.768,3.2,0,0,9,11,0.17857142857142858,0.6386000000000001,0,0.55,0,0,0,1
ACC-04484,9.862717639992917,36,8,0.055,1,0,0.651,1.1,1,0,9,11,0.21621621621621623,0.6065,2,0.6,0,0,0,0
ACC-04825,12.853701927216076,107,3,0.255,0,0,0.855,3.1,1,1,9,11,0.027777777777777776,0.4665,2,0.6,0,0,0,1
ACC-00140,11.555994532928862,15,3,0.233,0,0,0.597,9.3,3,1,9,12,0.1875,0.45990000000000003,3,0.5,0,0,0,1
ACC-00329,12.34017075254176,33,2,0.124,0,0,0.534,0.7,1,1,9,12,0.058823529411764705,0.3872,2,0.55,0,0,0,0
ACC-00587,11.789048488275174,30,5,0.181,1,1,0.382,0.6,2,0,9,12,0.16129032258064516,0.5243,1,0.75,0,0,0,0
ACC-00877,10.288783966353765,55,3,0.179,0,1,0.653,3.7,0,0,9,12,0.05357142857142857,0.4437,2,0.8,0,0,0,0
ACC-01574,12.90867746133131,60,0,0.011,1,0,0.519,1.4,1,0,9,12,0.0,0.27330000000000004,1,0.8,0,0,0,1
ACC-01837,13.370318168418777,17,5,0.393,1,1,0.508,0.3,1,0,9,12,0.2777777777777778,0.5879000000000001,3,0.75,0,1,0,1
ACC-02097,11.474195031610165,40,4,0.187,0,0,0.845,0.2,2,0,9,12,0.0975609756097561,0.48610000000000003,1,0.6,0,0,0,0
ACC-02588,10.881832472145556,46,6,0.314,1,0,0.632,6.0,2,0,9,12,0.1276595744680851,0.6042000000000001,4,0.6,0,0,0,0
ACC-02653,10.652566005416872,31,4,0.231,0,0,0.75,1.3,2,1,9,12,0.125,0.4993,1,0.55,0,0,0,1
ACC-02933,10.571342565808699,43,3,0.4,0,0,0.899,7.1,1,0,9,12,0.06818181818181818,0.51,2,0.75,0,0,0,1
ACC-02982,10.747229096720554,46,1,0.193,1,0,0.358,4.3,0,1,9,12,0.02127659574468085,0.3679,2,0.65,0,0,1,1
ACC-03246,12.128116509451258,63,4,0.465,1,0,0.358,1.5,3,0,9,12,0.0625,0.5695,3,0.75,0,0,0,0
ACC-03559,12.565846283553652,90,3,0.363,0,0,0.976,5.5,0,0,9,12,0.03296703296703297,0.4989,1,0.75,0,0,0,0
ACC-04457,12.520156844130765,29,4,0.14,0,1,0.418,0.2,2,1,9,12,0.13333333333333333,0.47200000000000003,1,0.6,0,0,0,0
ACC-04760,9.210440366976517,34,4,0.103,0,0,0.709,2.8,0,0,9,12,0.11428571428571428,0.46090000000000003,1,0.5,0,0,0,0
ACC-00174,10.36410350510914,41,5,0.291,0,0,0.833,0.1,2,0,9,13,0.11904761904761904,0.5573,1,0.65,0,0,0,0
ACC-00367,11.813037464800539,44,6,0.317,0,1,0.657,1.1,3,0,9,13,0.13333333333333333,0.6051,4,0.5,0,0,0,1
ACC-00492,12.000897933306716,74,5,0.233,0,0,0.647,3.2,3,1,9,13,0.06666666666666667,0.5399,1,0.6,0,0,0,0
ACC-00622,10.069044362997353,16,10,0.206,0,0,0.735,6.2,0,0,9,13,0.5882352941176471,0.7318,1,0.65,0,0,0,1
ACC-01317,11.363276304750233,50,4,0.269,0,1,0.593,10.2,0,0,9,13,0.0784313725490196,0.5107,3,0.55,0,0,0,0
ACC-01673,11.645715332733134,88,3,0.387,0,1,0.339,9.9,3,0,9,13,0.033707865168539325,0.5061,1,0.8,0,0,0,1
ACC-02166,10.094149233605084,16,3,0.15,1,1,0.684,0.3,0,0,9,13,0.17647058823529413,0.435,3,0.5,0,0,0,0
ACC-03664,11.634266607494453,31,5,0.644,0,1,0.463,3.8,3,0,9,13,0.15625,0.6632,3,0.75,0,0,0,0
ACC-03917,12.239028583587523,51,5,0.319,0,0,0.717,1.4,5,0,9,13,0.09615384615384616,0.5657000000000001,4,0.8,0,0,0,1
ACC-04421,13.376697021041839,63,7,0.055,0,0,0.592,3.1,2,0,9,13,0.109375,0.5665,0,0.75,0,1,0,0
ACC-04429,10.36410350510914,33,3,0.204,0,0,0.756,1.3,2,0,9,13,0.08823529411764706,0.4512,2,0.75,0,0,0,1
